CR_DIFF_LOWER_THAN;╖Y$FIRST$╖!╨м╖Y$SECOND$╖!╣д╬Ж╤╥╣х╪╤╡Нж╣╣мсз╖Y$VAL$╖!;;;;;;;;;;X
CR_DIFF_AT_LEAST;╖Y$FIRST$╖!╨м╖Y$SECOND$╖!╣д╬Ж╤╥╣х╪╤╡Нж╣жаиын╙╖Y$VAL$╖!;;;;;;;;;;X
HAS_CR_AT_LEAST;╬Ж╤╥╣х╪╤жаиын╙;;;;;;;;;;X
HAS_LOWER_CR_THAN;╬Ж╤╥╣х╪╤╣мсз;;;;;;;;;;X
MASTER;жВхк;;;;;;;;;;X
MISTRESS;е╝жВхк;;;;;;;;;;X
wol_schemer_1;р╣сЮ╣дд╠й©;;;;;;;;;;X
desc_wol_schemer_1;╦ц╫ги╚р╟пд╡╙╡╙ё╛йгр╩н╩фСм╪м╗╧Щ╩╗ятгисОю╢╡ы©ькШхк╣дрУд╠╪р║ё;;;;;;;;;;X
wol_schemer_2;д╠й©;;;;;;;;;;X
desc_wol_schemer_2;╦ц╫ги╚йгр╩н╩╬╜яИюо╣ю╣дд╠й©ё╛цэд╠╡ъ╩╝уъ╨м╟╣жп╡ы©ьхк║ё;;;;;;;;;;X
wol_patriarch_1;╬с╪рдпхк;;;;;;;;;;X
desc_wol_patriarch_1;кШ╦йт╦н╙╪рм╔╣д╨мдюпр╦ё╥Новр╩гп║ё;;;;;;;;;;X
wol_patriarch_2;╪рвЕЁ╓;;;;;;;;;;X
desc_wol_patriarch_2;кШйг╪рвЕжпнч©иуЫрИ╣даЛ╣╪уъё╛╡исц╦ухА╡╒╪ц╣дйж╤н╫Б╬ЖЁЕм╩║ё;;;;;;;;;;X
wol_matriarch_1;╬с╪ре╝хк;;;;;;;;;;X
desc_wol_matriarch_1;кЩ╦йт╦н╙╪рм╔╣д╨мдюпр╦ё╥Новр╩гп║ё;;;;;;;;;;X
wol_matriarch_2;е╝вЕЁ╓;;;;;;;;;;X
desc_wol_matriarch_2;кЩйг╪рвЕжпнч©иуЫрИ╣даЛ╣╪уъё╛╡исц╦ухА╡╒╪ц╣дйж╤н╫Б╬ЖЁЕм╩║ё;;;;;;;;;;X
schemer;цэд╠╢Сй╕;;;;;;;;;;X
break_up_with_lover;╥жйж;;;;;;;;;;X
break_up_with_lover_desc;дЦ╨м ╖Y[Root.GetTitledFirstNameNoRegnal]╖! ╣да╣╟╝╧ьо╣╫АйЬак║ё;;;;;;;;;;X
opinion_whorespawn;Ф╫╦╬кЫиЗ;;;;;;;;;;X
opinion_seduced_once;╠╩╧╢рЩ;;;;;;;;;;X
opinion_seduced_lustful_worship;и╚сШЁГ╟щ;;;;;;;;;;X
opinion_seducing_concubine;су╩С;;;;;;;;;;X
opinion_regicide_traitor;ъ╠╬Щеям╫;;;;;;;;;;X
