character_owe_favor;Õâ¸ö½ÇÉ«½«»áÇ·ÄãÒ»¸ö §YÈËÇé§!¡£;;;;;;;;;;X
EVTDESC_ZE_22300;Õýµ±ÉóÅÐÍþÐ²Äã±¦×ùµÄ×ï·¸Ê±£¬Ò»¸öÄêÇáµÄ¹ó×å±»´øµ½ÄãÃæÇ°¡£ÄãÑ¸ËÙµÃ³öÁË½áÂÛ£ºÕâ¸öÈËµÄµÄÈ·È·ÓÐ×ï¡£µ«ÏòËûÎÊ×ï¿ÉÄÜ²»ÊÇ×îÃ÷ÖÇµÄÑ¡Ôñ£¬±Ï¾¹ËûÊÇ¸ö¹ó×å³öÉí¡£Èç¹ûÄãÉâÃâÁËÕâ¸öÈË£¬Ëû¿ÉÄÜÖ¤Ã÷Ëû×Ô¼ºÊÇ¶ÔÄãÓÐÓÃ´¦µÄ£¬±Ï¾¹ËûÇ·ÁËÄã×ïÕ®¡£;;;;;;;;;;X
EVTOPTA_ZE_22300;·ÅÁËËû£¡ÏÖÔÚ£¬Äã¿É±ðÍüÁËÎÒÎªÄãËù×öµÄÕâÒ»ÇÐ¡­¡­;;;;;;;;;;X
EVTOPTB_ZE_22300;¹ó×å³öÉíÃ»ÓÐÒâÒå¡£¸úËûÒ»ÆðÈ¥µØÀÎ°É£¡;;;;;;;;;;X
EVTDESC_ZE_22400;ÔÚÒ»³¡¸ñÍâ¼¤ÁÒµÄÊàÃÜÔºÕùÂÛÖÐ£¬Õýµ±Äã¿ìÒª³ö³óÊ±£¬[target_saved_voter.GetTitledFirstName]×ßÁË½øÀ´¡£[target_saved_voter.GetSheHeCap]ÓÐÄÜÁ¦ÎªÄãµÄ¹ÛµãÕù±ç£¬´Ó¶ø²»½öÍì»ØÄãµÄÑÚÃæ£¬¶øÇÒ»¹ÄÜÎªÄãÓ®µÃÕâ³¡ÕùÂÛ£¡ÏÔÈ»[target_saved_voter.GetFirstName]µÄÇÉÉàÈç»ÉÊÇÄã³É¹¦µÄÎ¨Ò»Ô­Òò£¬¶ø·ñÈÏÕâÒ»µã»òÐí»áÊ¹ÄãÉùÓþ²»¼Ñ¡£;;;;;;;;;;X
EVTOPTA_ZE_22400;Ð»Ð»£¡ÎÒÈ·ÊµÇ·ÄãÒ»»Ø£¡;;;;;;;;;;X
EVTOPTB_ZE_22400;ÎÒÅÞ£¡ÎÒ×Ô¼º±¾À´ÄÜÓ®µÃÄÇ³¡ÕùÂÛ£¡;;;;;;;;;;X
EVTDESC_ZE_22410;ÔÚÒ»³¡¸ñÍâ¼¤ÁÒµÄÊàÃÜÔºÕùÂÛÖÐ, Äã×ßÁË½øÀ´, [From.GetBestName]ÕýÈÃ[From.GetHerselfHimself]³ö³ó¡£Äã³É¹¦°²¸§ÁËÕù±çÕß²¢Îª[From.GetHerHim] Ó®ÁË±çÂÛ¡£½á¹ûÕâÊÇÊÕÒæÆÄ·áµÄ¾Ù¶¯£¬ÒòÎªÏÖÔÚ [From.GetSheHe] Ç·ÄãÒ»·ÝÈËÇé£¡;;;;;;;;;;X
EVTOPTA_ZE_22410;ÏÖÔÚ£¬ºÎÊ±ÐèÒªÕâ¸öÈËÇéÄØ¡­¡­;;;;;;;;;;X
EVTDESC_ZE_22420;ÔÚÒ»³¡¸ñÍâ¼¤ÁÒµÄÊàÃÜÔºÕùÂÛÖÐ, Äã×ßÁË½øÀ´, [From.GetBestName]ÕýÈÃ[From.GetHerselfHimself]³ö³ó¡£Äã³É¹¦°²¸§ÁËÕù±çÕß²¢Îª[From.GetHerHim] Ó®ÁË±çÂÛ¡£µ«ÕâÖ»ÊÇ¼¤Å­ÁË [From.GetHerHim]£¬ÒòÎª[From.GetSheHe] ÏëÒÀ¿¿ [From.GetHerHis] ÄÜÁ¦Ó®µÃ±çÂÛ£¡ÏñÕâÑùË£ÐÔ×Ó¹«¿ªÐßÈèÁË[From.GetFirstName].;;;;;;;;;;X
