CAN_ONLY_JOIN_X_FACTIONS;╖Rж╩дэ╧╩╪схК ╖Y$NUM$╖! еио╣!╖!;;;;;;;;;;X
INTERACTION_REQUIRES_NO_ACTOR_TEMPORARY_TITLE;╖Y[Actor.GetTitledFirstName]╖! ╣╠г╟╡╩╣цЁжспаый╠м╥он;;;;;;;;;;X
INTERACTION_REQUIRES_NO_RECIPIENT_TEMPORARY_TITLE;╖Y[Recipient.GetTitledFirstName]╖! ╣╠г╟╡╩╣цЁжспаый╠м╥он;;;;;;;;;;X
REBEL_TITLE;[Recipient.PrimaryTitle.GetAdjective] ея╬Э;;;;;;;;;;X
opinion_rebel_leader;ея╬ЭйваЛ;;;;;;;;;;X
opinion_fellow_rebel;ея╬ЭЁит╠;;;;;;;;;;X
CHECKBOX_COMPRESSED_SAVEGAMES;я╧кУсно╥йЩ╬щ;;;;;;;;;;X
EVTDESC75041;[Root.GetLordSpiritualName] [From.GetTitledFirstName] к╣:'жВ╬Щ! ╧╛м╒юОспрЛ╫лм╫.'\n'нрр╙гСдЦ╫╚кШ╟Сио╩ПплжЫ!';;;;;;;;;;X
EVTDESC75042;[Root.GetLordSpiritualName] [From.GetTitledFirstName] к╣:'жВ╬Щ! ╧╛м╒юОспрЛ╫лм╫.'\n'нрр╙гСдЦ╫╚кШгЩжПЁЖх╔!';;;;;;;;;;X
EVTDESC75051;[Root.GetLordSpiritualName] [From.GetTitledFirstName] гдгд╦Фкънр:'жВ╬Щ! ╧╛м╒юОспрЛ╤к.'\n'нрхон╙дЦвН╨ц╫╚кШ╢╕рт╩Ппл, ртысп╖сх!';;;;;;;;;;X
TITLE_HAS_NO_HOLDER;╡╩©и╟Ч╤АнчжВм╥он.;;;;;;;;;;X
LOADING_TIP_54;дбк╧аж©иртх╔бС╪сЁ╞ЙН, рт╟змя╦╞╩╞льжй.;;;;;;;;;;X
