RCLK_TO_SELECT;§Gµã»÷Êó±êÓÒ¼ü½øĞĞÑ¡Ôñ§!;;;;;;;;;;X
vassal_sacrifice_decision;ÎşÉü;;;;;;;;;;X
vassal_sacrifice_decision_named;Ï×¼À [Root.GetFirstName];;;;;;;;;;X
break_up_with_lover_named;Óë [Root.GetFirstName] ·ÖÊÖ;;;;;;;;;;X
seduce_decision_named;¹´Òı [Root.GetFirstName];;;;;;;;;;X
decision_spy_on_named;¼àÊÓ [Root.GetFirstName];;;;;;;;;;X
decision_break_free_named;´Ó¼àÓüÀï½â¾È [Root.GetFirstName];;;;;;;;;;X
invite_to_party_named;ÑûÇë [Root.GetFirstName] ¸°Ñç;;;;;;;;;;X
duel_decision_named;Óë [Root.GetFirstName] ¾ö¶·;;;;;;;;;;X
legitimize_bastard;Ë½Éú×ÓºÏ·¨»¯;;;;;;;;;;X
legitimize_bastard_named;Ê¹ [Root.GetTitledFirstName]³ÉÎªºÏ·¨×ÓÅ®;;;;;;;;;;X
convince_to_straighten_up_named;È°Ëµ [Root.GetTitledFirstName]Õñ×÷ÆğÀ´;;;;;;;;;;X
send_child_into_hiding;Òş²ØÆğÀ´;;;;;;;;;;X
send_child_into_hiding_named;½«[Root.GetFirstName] Òş²ØÆğÀ´;;;;;;;;;;X
take_child_out_of_hiding;ÖØ¼ûÌìÈÕ;;;;;;;;;;X
take_child_out_of_hiding_named;Ê¹ [Root.GetFirstName]ÖØ¼ûÌìÈÕ;;;;;;;;;;X
send_spouse_into_hiding;Òş²ØÆğÀ´;;;;;;;;;;X
send_spouse_into_hiding_named;½« [Root.GetFirstName] Òş²ØÆğÀ´;;;;;;;;;;X
take_spouse_out_of_hiding;ÖØ¼ûÌìÈÕ;;;;;;;;;;X
take_spouse_out_of_hiding_named;Ê¹ [Root.GetFirstName] ÖØ¼ûÌìÈÕ;;;;;;;;;;X
EVENT_SPAWNED;ÊÂ¼ş½á¹û;;;;;;;;;;X
known_sodomite_pagan;ÈõÊÜÄĞÇéÈË;;;;;;;;;;X
comfort_of_lover;ÇéÈËµÄ°²Î¿;;;;;;;;;;X
desc_comfort_of_lover;[GetFirstName]ÔÚÇéÈËµÄ»³ÖĞµÃµ½°²Î¿,Ê¹ÆäÔİÊ±°ÚÍÑÁË [GetPossPronoun]³äÂúÕù³³µÄ»éÒöµÄÀ§ÈÅ.;;;;;;;;;;X
thrill_of_lover;½û¶ÏÖ®°®µÄ¼¤Çé;;;;;;;;;;X
opinion_dishonorable_duel;²»ÈÙÓşµÄ¾ö¶·;;;;;;;;;;X
dishonorable_duel_tooltip;Õâ±»ÈÏÎªÊÇ²»ÈÙÓşµÄĞĞÎª,»áÒıÆğËûÈËµÄ·´¸Ğ.;;;;;;;;;;X
desc_thrill_of_lover;[GetFirstName] Í¨¹ıÓë[GetPossPronoun] ÇéÈË×öÒ»Ğ©ĞßĞßµÄÊÂÇéÀ´´ÓÕù³³²»¶ÏµÄ»éÒöÖĞ»ñµÃÔİÊ±µÄ½âÍÑ.;;;;;;;;;;X
CIW_GOTOLOCATION_DEL;À­½üÏÔÊ¾½ÇÉ«ÔÚµØÍ¼ÉÏµÄÎ»ÖÃ.;;;;;;;;;;X
CIW_GOTOCHARREL_DEL;²é¿´ÆäËû½ÇÉ«¶Ô±¾½ÇÉ«µÄ¿´·¨.;;;;;;;;;;X
CAN_CALL_VASSALS_TO_WAR;ÎÒÃÇËùÓĞµÄ·â³¼;;;;;;;;;;X
IS_NOT_A_FOE_OF;²»ÊÇµĞÈË ;;;;;;;;;;X
IS_A_FOE_OF;ÊÇµĞÈË ;;;;;;;;;;X
nick_the_scholar;Ñ§Õß;;;;;;;;;;X
nick_the_strange;¹ÖÒìÕß;;;;;;;;;;X
nick_the_black;ºÚÈË;;;;;;;;;;X
WayOfLifeDLC;Éú»îÖ®µÀ;;;;;;;;;;X
IberianUnitPackDLC;ÒÁ±ÈÀûÑÇµ¥Î»°ü;;;;;;;;;;X
IberianPortraitsDLC;ÒÁ±ÈÀûÑÇĞ¤Ïñ°ü;;;;;;;;;;X
tut_0a_7b;ÌáÊ¾£ºÄã¿ÉÒÔÓÒ»÷½ÇÉ«Ğ¤ÏñÀ´´ò¿ª¸Ã½ÇÉ«µÄÍâ½»²Ëµ¥.;;;;;;;;;;X
tut_4a_4;×÷Îª¿ªÊ¼,ÓÒ»÷ÄãµÄÍ¬¸¸ÒìÄ¸ĞÖµÜ,°¢Éª¶û²®¾ôÂíÄÂ¶û.Äã»á·¢ÏÖËı³öÏÖÔÚ¼Ò×å½çÃæµÄµ×¶Ë×ó²à,Î»ÓÚÖîÍ¬±²Ç×ÊôÖ®Ê×. (ÄãÔÚÕâÀï¿´µ½µÄĞ¤ÏñÖ»ÊÇÒ»¸öÀı×Ó,²¢²»ÊÇ´ú±íÊµ¼ÊÉÏµÄ²®¾ô.);;;;;;;;;;X
tut_4a_5;ÔÚ×ó²à,ÎÒÃÇ¿ÉÒÔ¿´µ½¿ÉÖ´ĞĞÍâ½»ĞĞ¶¯µÄ²Ëµ¥.ÔÚÓÒ²àÄã½«¿ÉÒÔĞŞÕıÍâ½»Ñ¡Ôñ,²¢ÇÒ¿ÉÒÔ¿´µ½ÄãµÄÍâ½»Ñ¡Ôñ»áÔì³ÉÔõÑùµÄ½á¹û.µã»÷ÏÂÒ»²½¼ÌĞø.;;;;;;;;;;X
tut_6a_12;ÏÖÔÚÊÇÕæÕıĞûÕ½µÄÊ±¿ÌÁË.ÄÇÃ´ÔÚ´ËÔÙ´Îµã»÷Søroyar.ÓÒ»÷Ğ¤ÏñÒÔ´ò¿ªÍâ½»²Ëµ¥.;;;;;;;;;;X
tut_4c_9;ÉîË¼ÊìÂÇÒÔ²ÉÈ¡×îºÃµÄ¾ñÔñ,²»ÒªÍü¼Ç»éÒö¶ÔÏóËùÊôµÄÍõ³¯¼°ÆäÍ·ÏÎ»áÓ°ÏìÄãµÄÍşÍûÖµµÄµÃÊ§.µ±Äã×öºÃ¾ö¶¨ºó,ÓÒ»÷ËıµÄĞ¤ÏñÒÔ¼ÌĞø.;;;;;;;;;;X
ca_culture_moors_2;Ä¦¶ûÆï±øÓª;;;;;;;;;;X
ca_culture_moors_3;Ä¦¶ûÆï±øÓª;;;;;;;;;;X
ca_culture_moors_4;Ä¦¶ûÆï±øÓª;;;;;;;;;;X
TRIBAL_TAX_MODIFIER;²¿ÂäË°;;;;;;;;;;X
