EVTOPTC72056;р╩п╘п║г╝╫╚хцфмхкцг╠увЛ.;;;;;;;;;;X
VASSAL_RAISE_OPINION_DESC;тз╥гй╝вж╬Э╫Ь╧╔пту╫уЫжпц©й╧сц╥БЁ╪уВуы╡©╤с╖Y$DAYS$╖!лЛ,╥БЁ╪╤тдЦ╣д╨ц╦п╖R-1╖!;;;;;;;;;;X
WAR_START_YEAR;©╙у╫дЙ╥щ: $YEAR$;;;;;;;;;;X
WAR_START_YEAR_DESC;уБЁ║у╫уЫря╬╜ЁжпЬак$YEARS$дЙаЦ$MONTHS$╦Жтб;;;;;;;;;;X
LEVY_PERC_DESC3;$THEM$╠ёаТц©╦Ж╠Ьжж╣д╖Y$PERC$%╖!вВн╙к╫хкуВуы╬Э;;;;;;;;;;X
DYNFAIL_DESC;рт$SCORE$╥ж╫АйЬсно╥,дЦц╩спаТобж╣╣ц╪гть╣д╧╕╪╗.;;;;;;;;;;X
REVOKE_TITLE_INTERACTION_2B;сисзнрцгс╣сппШЁфх╗,╥БЁ╪╡╩╩АЁжспрЛрИ.;;;;;;;;;;X
REVOKE_TITLE_INTERACTION_2C;сисз╖Y$CROWN_TITLE$╖!╣дмУх╗,╥БЁ╪╡╩дэЁжспрЛрИ.;;;;;;;;;;X
REVOKE_TITLE_INTERACTION_2D;сисз╖Y[Recipient.GetTitledFirstName]╖!йгеям╫,╥БЁ╪╡╩╩АЁжспрЛрИ.;;;;;;;;;;X
REVOKE_TITLE_INTERACTION_2E;сисз ╖Y[Recipient.GetTitledFirstName]╖! йгрЛ╫лм╫, ж╩сппеяЖ ╖Y[Recipient.Religion.GetName]╖! ╣д╥БЁ╪╩А╦п╣╫╡╩бЗ (╖R$OPINION$╖!).;;;;;;;;;;X
LOADING_TIP_28;╧╨бРйЙвОх╞рттЖ╪сР╞Ёо.;;;;;;;;;;X
mission_holy_war_desc;уБ╦Ж $ROOT_CHARACTERTITLE$╤т╖Y$TOPOWNERFULLNAME$╖W╥╒╤╞ак$CRUSADE_NAME$рт╤Ах║╖Y$PROVINCE$╖!!;;;;;;;;;;X
TOO_MANY_HELD_DUCHIES;Ёжсп╧Щ╤Ю╧╚╬Тм╥он;;;;;;;;;;X
opinion_failed_plot;й╖╟э╣дрУд╠;;;;;;;;;;X
e_il-khanate_adj;ра╤Ш╨╧╧З;;;;;;;;;;X
AIREASON_WILL_NOT_PLOT_AGAINST_OFFSPRING;╡╩т╦╡нсК╤твскО╣дрУд╠.;;;;;;;;;;X
AIREASON_CLAIM_ON_MY_TITLES;╖Y[GetBestName]╖!╤тнр╣дм╥онсппШЁфх╗.;;;;;;;;;;X
AIREASON_HOSTAGE_SITUATION;╨╒вс╩АЁин╙мБ╧З╣дхкжй;;;;;;;;;;X
ASK_TO_LIFT_EXCOMMUNICATION_INTERACTION_0;оР╖Y[Actor.RelHead.GetTitledFirstName]╖WгКгСцБЁЩ╖Y[ThirdPartyCharacter.GetBestName]╖W╣д╬Ь╥ё║ёуБ╫╚╩╗╥я╖R$COST$╖WР╞Ёо║ё;;;;;;;;;;X
ASK_FOR_DIVORCE_INTERACTION_0;оР╖Y[Actor.RelHead.GetTitledFirstName]╖WгКгСпМ©идЦсК╖Y[Actor.Spouse.GetFirstName]╖WюК╩И.уБ╫╚╩╗╥я╖R$COST$╖W [Player.Religion.GetPietyName],╡╒╠╩[Actor.Spouse.GetPossPronoun]гвйТйсн╙нЙхХ.;;;;;;;;;;X
EVTOPTB620;╦цкю╣дрЛ╫лм╫!;;;;;;;;;;X
EVTOPTA621;╨з╟╣╣др╩лЛ!;;;;;;;;;;X
EVTOPTB621;уФ©иа╞...;;;;;;;;;;X
WARSCORE_LESS_THAN;у╫уЫ╥жйЩ╣мсз;;;;;;;;;;X
WARSCORE_MORE_THAN;у╫уЫ╥жйЩ╦ъсз;;;;;;;;;;X
TACTICAL_ADVANTAGE;╤т©╧╖Y$TACTIC$╣ду╫йУ╪сЁи╖!: $PERC$;;;;;;;;;;X
LEADER_MARTIAL_SKILL;╖Y$WHO$╖!╣дмЁбй╪╪дэ: $PERC$;;;;;;;;;;X
FLANKING_BONUS;╡ЮрМ╫Ь╧╔╪сЁи: $PERC$;;;;;;;;;;X
AI_REJECT_STILL_A_NO;нр╩╧йг╡╩дэ╫сйэдЦ╣длАрИ;;;;;;;;;;X
PLAYER_SUCCESSOR_CHANGED_LOG;дЦс╣спакр╩╦Жпб╪лЁпхк.╣╠г╟хкнОкюмЖ╨СдЦ╫╚╟Гящ╖Y$NEW_SUCCESSOR$╖!;;;;;;;;;;X
TOPLIEGE_TROOPS_TOTAL;вН╦ъаЛжВ╣двэ╠Ьа╕:╖Y$TROOPS$╖!;;;;;;;;;;X
TOPLIEGE_TROOPS_CURRENT;вН╦ъаЛжВ╣дожсп╠Ьа╕:╖Y$TROOPS$╖!;;;;;;;;;;X
OWN_TROOPS_TOTAL;$CHAR$╣двэ╠Ьа╕:╖Y$TROOPS$╖!;;;;;;;;;;X
OWN_TROOPS_CURRENT;$CHAR$╣дожсп╠Ьа╕:╖Y$TROOPS$╖!;;;;;;;;;;X
RELATIVE_STRENGTH;оЮ╤та╕а©: ╖Y$STRENGTH$╖!;;;;;;;;;;X
CURRENT_RELATIVE_STRENGTH;ожоЮ╤та╕а©: ╖Y$STRENGTH$╖!;;;;;;;;;;X
VASSAL_HOLDINGS;╥БЁ╪╣ь╡З:╖Y$HOLDINGS$╖!;;;;;;;;;;X
LOADING_LOCAL_SAVE;╤ах║╠╬╣ь╢Ф╣╣жп...;;;;;;;;;;X
CB_NAME_DEPOSE_LIEGE;╥оВМаЛжВ;;;;;;;;;;X
