LEDGER_SORT_DELAYED;╖G╣Ц╩В╨С╟╢╢кю╦еепР╖W;;;;;;;;;;X
show_true_humility;у╧й╬аккШ╣дг╚я╥;;;;;;;;;;X
shown_true_humility;о╡╩╤нрцг╣дг╚я╥;;;;;;;;;;X
talent_recognized;хой╤╣╫акнр╣длЛ╦Ё;;;;;;;;;;X
slothful_ruler;╣║╤Х╣дмЁжнуъ;;;;;;;;;;X
nick_the_lisp_and_lame;©зЁщ╡╩гЕ╣дхЁвс;;;;;;;;;;X
ANY_WARD_STARTS;хн╨н╠╩╪Ю╩╓хк;;;;;;;;;;X
TITLE_CANNOT_USURP_BEFORE;тз ╖Y$DATE$╖!ж╝г╟╡╩дэ╢ш╤Ам╥он;;;;;;;;;;X
fair;Вха╕╥г╥╡;;;;;;;;;;X
c_grassland_cheremisa_adj;©к╤ШххдЫ╢д;;;;;;;;;;X
c_mountain_cheremisa_adj;©кюОцвк╧;;;;;;;;;;X
PROV589;©к╤ШххдЫ╢д;;;;;;;;;;X
PROV591;©кюОцвк╧;;;;;;;;;;X
black_honor;н╔╥╢╥Б╫╗рЕнЯ;;;;;;;;;;X
EVTOPTF40020;╫р╥╒╢л©м╣д╧мжВ!;;;;;;;;;;X
EVTTOOLTIP40026;╢л©м╧мжВ╣диМ╥щ╠╩╫р╥╒.;;;;;;;;;;X
EVTDESC40026;нрцг╣д╢л©м╡╩╫Ж╠╩╥╒ожак, ╩╧╧╘ЁЖакнрцгйгд╩╨СжВй╧.  хГ╫Я [From.GetBestName] уЩтзоР [Root.PrimaryTitle.GetFullName] ╣дц©р╩╦Жхку╧й╬нрцгн╔╠Ё╤т╥БЁ╪╣д╥Б╫╗рЕнЯ╣дж╓╬щ.;;;;;;;;;;X
EVTOPTA40026;уФйг╦Ж╩╣оШо╒...;;;;;;;;;;X
deceitful_martial;м╫спфД╠М╣дмЁбй;;;;;;;;;;X
deceitful_stewardship;пИ╪ы╣д╡фуЧдэа╕;;;;;;;;;;X
deceitful_diplomacy;спцШнчй╣╣д╫╩╪й;;;;;;;;;;X
deceitful_learning;ьмас╣дя╖й╤;;;;;;;;;;X
EVTDESC3260;нр╡╒╡╩йгр╩╦Ж╨э╧╩╦Я╣дмЁбй,спй╠иУжаа╛иМн╙р╩╦ЖЁфж╟╣дфОй©с╕сп╠Мож╤╪дц╡╩ЁЖю╢. пртк╣дйг,нрж╙╣юхГ╨н╡ывщхкпд...;;;;;;;;;;X
EVTOPTA3260;р╡╬мйгкФ©зр╩к╣,кФ©зр╩к╣..;;;;;;;;;;X
EVTOPTB3260;╬мхц [Root.job_marshal.GetTitledFirstName] х╔╠Ё╨з╧Ь╟и.;;;;;;;;;;X
EVTDESC3261;нрря╬╜хлйэ╡╩акху╦╢р╩ху╣д╢╕юМаЛ╣ь╣дуЧнЯак. нр©иртрюю╣╠Пхкх╔╢╕юМ╧╚нЯ, м╛й╠╣цхцкШцгоЮпенрйгтзц╕╦Э╪╛йж╣др╙нЯ.;;;;;;;;;;X
EVTOPTA3261;р╡╬мйгкФ©зр╩к╣,кФ©зр╩к╣..;;;;;;;;;;X
EVTOPTB3261;хц [Root.job_treasurer.GetTitledFirstName] ю╢╫Б╬Ждг╤ябИ╥Ёйб╟и.;;;;;;;;;;X
EVTDESC3262;спй╠╨РнртзмБ╫╩ио╣дйХ╨Жй╧нр╢╕тзчочн╣дв╢л╛. ╡╩╧Щ, ж╩р╙©ьжфр╩обсъбш, нр©иртхцнр╣дм╒Ё╪ю╢╢ЗнрЁп╣ёж╦тП.;;;;;;;;;;X
EVTOPTA3262;кШцг╠о╬╧йгнр╣д╣ца╕жЗйж..;;;;;;;;;;X
EVTOPTB3262;╬м╦цйг [Root.job_chancellor.GetTitledFirstName] ╠Ё╧Ь╣дй╠╨Рак.;;;;;;;;;;X
EVTDESC3263;нр╡╩йгр╩╦Ж╠╔╤ай╚йИ╣дхк,хГ╧Штзр╩п╘я╖й╤лжбшжпнр╡╩дэп║пд╫ВиВ╣ь╬║а©╠эцБ╥╒ят╣д╩╟,х╚╧╛м╒╨э©Л╬м╩А╥╒ожуБр╩╣Ц.;;;;;;;;;;X
EVTOPTA3263;р╡╬мйгкФ©зр╩к╣,кФ©зр╩к╣..;;;;;;;;;;X
EVTOPTB3263;[Root.job_spiritual.GetTitledFirstName] ©о╤╗╡╩╩Аюж╪ШуБйб╣д.;;;;;;;;;;X
EVTDESC73200;уФ©и╤Я, [Root.Liege.GetTitledFirstName] хнцЭ [Root.job_marshal.GetTitledFirstName] вВн╙[Root.Liege.GetHerHis]т╙к╖. нрцВцВ╠хкШ╦Эспдэа╕╣╠т╙к╖!;;;;;;;;;;X
EVTOPTA73200;нр╩АоРаЛжВиЙкъ!;;;;;;;;;;X
EVTTOOLTIP73201;╩АлЩх║нрцг╣диЙкъ,оёмШкШвЖЁЖцВжг╣д╬Ж╤╗;;;;;;;;;;X
EVTDESC73201;[From.GetBestName] иЫЁф[From.GetSheHe]╠х [Root.job_marshal.GetTitledFirstName] ╦Эйй╨о╣ёхнт╙к╖,╡╒грхон╙ [Root.PrimaryTitle.GetFullName] с╕╣╠╟ят╙к╖╣дж╟н╩йзсХ╦Ь[From.GetSheHe].;;;;;;;;;;X
EVTOPTA73201;ожтз[From.GetSheHeCap]╬мйгнр╣дпбт╙к╖ак;;;;;;;;;;X
EVTOPTB73201;ты╤Ю╦Ь [Root.job_marshal.GetFirstName] р╩╢н╩З╩А!;;;;;;;;;;X
EVTTOOLTIP73202;╩АлЩк╣нрцг╣ддмпд.;;;;;;;;;;X
EVTOPTC73201;нр╡ейг [Root.PrimaryTitle.GetFullName] к╣аккЦ╣дхк!;;;;;;;;;;X
EVTDESC73202;нр╣даЛжВ [From.GetBestName] ╡╒╡╩йг╨эбЗрБнрвВн╙ [Root.PrimaryTitle.GetFullName] т╙к╖╣д╠Мож, уЩтз©╪бгЁ╥╩╩нр..;;;;;;;;;;X
EVTOPTA73202;нр╠ьпКж╓цВвт╪╨!;;;;;;;;;;X
EVTOPTB73202;нр╦цтУц╢╟Л?;;;;;;;;;;X
EVTDESC73203;й╠╪Дря╬╜╧Щ╣д╧╩╬цак, нрюМ╣╠Ёин╙ [Root.PrimaryTitle.GetFullName] ╣дт╙к╖, [Root.Liege.GetTitledFirstName] ╩АйзсХнрт╙к╖ж╟н╩!;;;;;;;;;;X
EVTOPTA73203;нр╪╠фх╣дфз╢Щ[Root.Liege.GetHerHis]╩ьрТ.;;;;;;;;;;X
EVTTOOLTIP73204;╩АлЩх║нрцг╣диЙкъ,оёмШкШвЖЁЖцВжг╣д╬Ж╤╗;;;;;;;;;;X
EVTOPTA73204;ожтз[From.GetSheHeCap]╬мйгнр╣дпбт╙к╖ак;;;;;;;;;;X
EVTOPTC73204;нр╡ейг [Root.PrimaryTitle.GetFullName] к╣аккЦ╣дхк!;;;;;;;;;;X
